,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
Psoriasis_2014,-8.811074,-8.849354,1.9502481,-2.1130826,-1.9001132,-1.9172572,1.1753043,-6.2731524,0.5108274,1.9090174,0.956093,-1.2564933,1.2901493,0.19368877,2.5094342,0.31900895,-2.6540618,-0.5799848,-1.5489825,0.6733235,0.7586733,0.45970595,0.58918893,0.9558355,-1.5896746,0.3909069,-0.2468417,0.5023817,0.03194682,-0.20867532,-0.60212034,-0.018743133,0.29908437,0.21258982,0.23207538,0.7054015,-0.038027577,-0.009240177,-0.021732347,-0.19155243,0.10013147,0.113059886,0.4753449,-0.016858999,-0.98933184,-0.3438211,0.10893041,-0.3080503,0.023019647,0.091398016
Psoriasis_2014,-8.948256,-9.309046,2.389859,-2.5063283,-1.101689,-1.0013554,1.3131357,-5.6015873,1.727897,1.6705468,0.48099175,-1.6649936,0.7712408,-0.4502985,1.1609678,-0.24564864,-1.9823387,-0.5687756,-0.25021076,-0.16673537,0.21913163,-0.9642524,0.2678658,0.15844728,-0.9234173,0.65218216,-0.2844488,0.16198617,-0.00899796,-0.93442714,-1.069062,-0.8420948,0.045502435,0.7722159,0.2664324,0.63942623,0.074975066,0.2832969,-0.7745301,-0.18820223,-0.23253989,-0.19828893,0.31628513,-0.15359737,-1.0320313,0.20365866,0.07935852,-0.34373668,1.0126209,0.40269333
Psoriasis_2014,-9.572789,-9.139054,-3.4524343,-12.488178,2.2295656,3.0792906,3.1018603,-7.013075,0.27792895,1.5678841,0.40852487,-1.2266083,0.03257587,0.1633371,0.49747095,-0.712904,-2.1596465,-2.0051513,0.02854741,-1.0073957,0.33573705,-1.0953206,-0.010951962,-0.7114087,0.19763169,0.72142214,-0.6206495,-1.1322001,-0.94574004,0.8434065,-1.0062315,0.86391634,-0.9117331,-0.94158024,0.62347645,-1.1868918,-0.45118105,-1.1248024,-2.0514963,0.3447168,0.93255836,-0.9283088,0.27686062,0.28575778,0.3819759,0.26440528,-0.99059546,-0.6778272,0.45603168,0.044060215
Psoriasis_2014,-9.249096,-8.560162,1.0170068,-3.4296744,-0.95124245,-0.6373911,1.0423319,-5.27142,0.105888516,1.7801272,0.9762355,-0.9172957,1.4422009,0.38311282,2.807056,0.30940545,-2.6292224,-0.37383935,-1.8559294,0.52102125,1.0117863,0.35934454,1.0056243,0.98020077,-1.7649139,0.5140588,-0.019111097,0.7989842,0.0984211,0.16124567,-0.39970392,0.29220137,0.20748587,0.16628982,0.56643164,-0.20789605,0.6345628,-0.50281847,0.3944988,-0.5646968,0.069602534,-0.5410865,-0.22701703,-0.47024822,-0.44500193,-0.045426887,0.2034469,-0.25868836,0.12518823,0.16556235
Psoriasis_2014,-11.944755,-14.995571,-0.25518084,-3.872478,1.9370837,1.3867373,-1.8749665,1.5669229,0.8583412,-2.843121,-2.2056732,-1.249785,1.7974178,-0.55722123,3.1026688,-1.4659021,-0.013284068,0.92087287,-0.4451492,-0.5849579,-0.5266794,0.30878946,-1.1369891,-1.5979282,-1.3087603,0.53321946,0.33842635,1.2982755,-0.2129099,-0.82922614,-0.27255866,-0.040625382,0.1951196,0.3483727,-0.27932164,-0.3974497,-1.9023204,1.9235694,-2.0064979,1.7434913,-1.9301019,-0.38726133,0.22739127,0.9133562,-1.6287318,1.3548706,0.2502325,-0.14086325,-0.53338754,-0.1785255
Psoriasis_2014,-8.761587,-8.813199,2.400205,-1.839716,-2.0602367,-2.2709875,1.1673785,-6.5447927,1.1455685,1.7968441,0.8500981,-1.5885696,1.0953834,-0.14552997,1.7746768,0.088261805,-2.309083,-0.6604842,-0.79485327,0.6061243,0.39567494,0.08894446,0.17751455,0.63795406,-1.2163147,0.35297745,-0.40922827,0.1723556,-0.041396644,-0.6059493,-0.8210468,-0.38800186,0.24735448,0.4052713,0.1331036,1.0297225,-0.36119545,0.3238656,-0.4539543,0.08577706,0.05944864,0.2827021,0.66056275,0.1536124,-1.1937386,-0.23727779,-0.015318623,-0.27896544,0.30081916,0.11688548
Psoriasis_2014,-8.757709,-8.968993,2.0280817,-2.118052,-1.9567143,-1.8572026,1.2683736,-6.29276,0.56153274,1.9446137,0.89716905,-1.2569078,1.1953515,0.17575783,2.5436704,0.33675152,-2.7182646,-0.5663291,-1.5893682,0.6225013,0.8203486,0.3935388,0.6496329,0.9309651,-1.6422157,0.39854762,-0.20846188,0.5161281,0.065418616,-0.16912289,-0.58936733,-0.047394887,0.31302088,0.22979754,0.2000527,0.72457653,-0.014656598,-0.052074745,0.021575198,-0.2585297,0.09926681,0.12913424,0.43781546,-0.037575364,-0.96077967,-0.37293938,0.12022811,-0.27472106,0.001729975,0.13157813
Psoriasis_2014,-12.031371,-10.581479,-3.0275896,-8.1454735,3.0805879,4.507318,1.0034842,-0.86890733,0.648021,-0.26946282,0.56157595,-3.1418104,0.20635553,-0.4455224,-3.0448856,-1.1633455,0.44609758,-1.2191579,2.175036,-1.1259828,-0.7785382,-3.2782245,-0.41881835,-1.4739518,0.762242,0.33846027,-1.0331355,0.45120227,-0.8932819,-2.4685574,-1.7917467,-1.272345,-0.93468785,1.3368055,-0.53405696,0.35332096,-0.5510119,0.5111292,-2.235566,1.3039933,-1.4285892,-0.025237385,0.33080438,0.46933848,-1.6221102,0.23945479,0.27654585,-0.5804203,1.4961938,-0.5658778
Quin_gut_liver_cirrhosis,8.29194,0.6780951,4.982904,6.669903,-12.09619,5.665585,2.2365386,3.8130941,-2.2037292,-6.395382,8.418159,3.8254073,4.165458,-1.6557148,-0.5970263,-1.8048086,-7.5408926,-6.7598414,3.405515,-1.4420384,-4.5439434,-4.4858932,4.2771344,-3.286453,1.156641,-0.5911806,-2.8815565,1.640579,3.2340653,2.513513,5.7926674,2.1973152,3.3073711,-2.177389,0.16078891,-2.3078523,-0.5812075,1.1934506,-1.4142601,-5.022863,4.9867606,-3.3736262,3.5200763,3.6705337,-1.0940596,-1.7427455,3.1166303,-1.0488017,1.0346819,3.0309358
Quin_gut_liver_cirrhosis,15.500377,1.5918989,0.8199715,-2.3779569,-4.30663,-2.5020514,-5.987982,1.2584796,-3.6851835,4.965124,-2.634847,3.260295,-6.8869886,0.9071688,-2.2972357,-11.199465,-1.4617113,-3.181883,0.044245977,4.5339985,4.019867,-0.18673585,4.2387395,-0.61191076,0.59636277,5.627664,-6.562079,3.626663,-0.032803234,-4.9909143,-1.7669016,3.009195,-4.586872,-4.544594,0.5024199,0.6285996,1.7140034,-1.6066053,3.755847,3.0544927,4.95031,-3.3491132,2.6584165,0.9542496,0.16483113,0.13896427,0.3135148,0.46562567,-0.13385116,1.2171795
Quin_gut_liver_cirrhosis,15.387486,0.64639676,2.2136047,-0.18329626,-10.331146,1.441241,-0.8784013,4.8181705,3.763102,-11.079988,1.5850204,5.919545,1.8845993,2.5529568,7.961778,-4.082913,-1.5928642,-8.452103,-3.9764895,-2.293727,2.7080958,-2.147398,1.8161181,1.5074881,3.1158407,-2.3691032,0.34136263,-1.4763715,-2.352683,1.2145963,-2.3079274,0.17696229,-1.7005018,-0.8888376,-0.8597629,2.5062597,-3.6464732,-1.8276353,-3.8700833,3.8221319,-1.114194,0.32838637,0.6728209,5.6006045,-1.4139279,-3.4559007,-0.7605406,-0.9920716,3.279962,3.0193923
Quin_gut_liver_cirrhosis,8.3459635,0.32696843,2.273284,2.3442063,-8.094709,5.109749,1.2351295,0.16877761,1.2729264,-4.526061,0.3737026,2.9196458,2.4820392,1.0351694,0.42384058,-5.297037,1.312455,-8.368235,2.9879937,-1.7797551,2.8171358,1.1142145,-2.9658802,3.061014,-2.0925865,-2.590871,2.520768,1.7306519,0.7936394,0.07934547,-5.2645946,-0.5316913,-2.1518056,0.50052714,5.3857474,-4.2065563,-1.6762072,1.0051169,-1.3676009,-5.542188,-4.85473,0.8110913,5.099283,2.6167457,-0.8844071,-0.7299231,3.8735607,0.14459616,-4.110583,2.2302334
Quin_gut_liver_cirrhosis,7.340809,0.7541048,3.0914536,2.4495218,-9.811092,3.8720226,6.136699,4.981096,-1.605985,3.9227402,0.17144778,0.62390506,5.315742,-1.5759606,0.60759574,-10.3127,-1.7945107,-4.2885065,1.4012749,0.022733588,1.3283871,2.3956304,-1.9297724,-0.5411588,0.2669808,1.1084564,2.9425771,-1.6046876,-3.6861417,2.640974,-4.704312,0.4700943,1.5604966,-3.3628798,2.243502,-0.42739305,4.786104,-1.8102193,-1.9895477,0.6863959,-0.6168499,0.9998649,2.1110053,3.812502,1.3456779,-2.0197031,-1.2532754,-2.6118004,3.7042735,2.691547
Quin_gut_liver_cirrhosis,15.489231,3.0990798,3.748186,4.0401387,-10.101397,-3.2305422,5.843989,13.947785,1.1163775,-3.817405,-3.132242,-1.1508543,-3.8400927,0.0059937895,-0.76923835,1.0297976,0.16731559,0.8870871,-2.6098661,1.8015817,-2.399737,-0.7376909,0.44887364,1.6397514,-2.8072023,1.9793775,-3.453912,0.69027114,-5.5982256,0.67438334,-2.1262922,-3.5607834,2.5494208,2.8524446,4.26638,-1.0645013,0.18745793,-1.275453,-0.73701775,0.66372985,-5.391269,-5.2137036,0.7397473,-1.6805646,-0.77839434,0.9961747,-1.448762,-1.7980331,2.8493125,-1.9517995
Quin_gut_liver_cirrhosis,17.740976,-3.0777166,1.370229,-0.15878724,-5.0071993,4.5904903,-3.0167868,-2.9538136,5.7881427,-4.6253166,-2.1662247,-0.3071759,-7.423586,-2.8387206,0.41518518,-10.588396,3.4558997,2.6859252,-0.2469273,-1.3339728,4.498544,5.3777785,1.2089456,-0.9721052,-3.6131687,-1.9619875,-5.313746,3.519565,-2.0558631,-3.8257403,2.2027402,-4.128276,-5.1493235,-4.380999,-3.4315813,-1.7505704,0.88327724,-2.1806536,3.2023401,1.40671,-4.132502,-1.7340238,1.9660413,6.4507713,-0.16463436,-1.2414784,0.2066616,-1.5674685,-0.0025361099,-2.275963
Quin_gut_liver_cirrhosis,8.022578,1.3600332,-1.0821774,2.035176,0.24474934,2.537089,0.68447584,3.75817,-3.7984512,7.267583,3.1091602,-2.3555064,5.7517858,-5.3075066,-3.7878425,-5.145772,5.287126,-4.510482,-0.084533155,-2.5867865,4.6401424,5.2787538,-1.5283843,4.5585194,-3.218144,-1.2758408,-6.469988,0.047257327,-0.25071824,-4.8630605,0.0072938576,-0.5796505,-1.9004049,1.7014709,2.8964186,-2.0055463,-0.5140009,-3.4034421,-3.356074,-4.343812,-3.660326,0.3026328,3.7891626,-1.5324723,-5.0527167,1.9973798,-3.1772213,0.03952951,-1.0513254,3.6170123
Quin_gut_liver_cirrhosis,14.472556,1.8172792,4.364552,5.891527,-1.5582371,-1.2561218,1.690017,14.499457,1.6154392,6.9358582,-4.8737373,-4.5212226,-1.741732,3.1630476,-6.3788037,-1.6168514,-2.5028975,-2.1979873,1.544171,-0.7596623,-0.7311676,3.5921323,-2.206084,4.191428,-7.569405,1.3335286,-6.9210963,2.528986,0.13961524,1.3648025,-2.3915515,2.124982,-2.5620878,-4.495891,1.4028536,2.5399683,0.69016844,1.9826796,2.0062633,-1.9821147,0.71611875,-1.0044421,-2.035148,2.7165108,-1.3938984,4.9600897,-1.6459284,-2.1587226,4.0456667,0.93466896
Quin_gut_liver_cirrhosis,9.501082,2.8636734,1.169244,0.58582026,-1.8015485,1.7218708,0.22627598,-5.6091466,-4.0053134,-3.7632952,-5.783016,10.196597,-3.720353,-1.6084406,-1.5845764,1.5656494,1.8405906,1.5636721,-1.2160637,6.089433,0.5279118,-8.410341,-1.0432892,-6.636734,-0.42485878,4.103218,-3.4340017,-1.6511375,-0.43498254,4.497442,-5.018667,0.2819628,2.7723467,3.41865,1.8069271,3.2832289,-1.0915035,-3.9423316,-3.1087687,1.5155394,-4.1263647,-1.1799423,0.45949298,3.6415474,-0.14909495,0.03341499,5.1486864,-2.9752483,-3.5595305,0.73030466
Quin_gut_liver_cirrhosis,9.745289,-1.2723025,0.33403295,-0.22260614,-6.8048153,3.9564157,-5.9883375,-4.174398,0.15760243,-3.4539828,-1.5736986,3.815772,-4.216058,-1.9876075,-2.0727742,-4.8910947,2.7426631,2.3461604,-0.044567496,1.9309721,2.6832745,0.91266215,0.9861442,1.4471921,-3.923754,-3.410664,1.2251732,-0.41979167,-1.108313,-3.0806036,2.0196922,6.2470155,-3.0255873,5.8043823,-1.8076853,0.3412469,-2.0707157,-0.07127812,0.838957,-1.6654648,0.68412423,-3.1538186,2.5736775,1.7222751,3.3809001,-0.5544734,-1.8127179,-3.91809,3.5354557,-1.1957405
Quin_gut_liver_cirrhosis,5.8671403,-1.7943025,4.0822277,8.228025,-3.6803486,1.1701821,2.30553,-1.0763099,-5.9502707,-1.0641706,1.7703737,12.254987,-3.131605,1.2016581,0.09450471,-8.729437,1.2176452,4.329982,2.4435275,1.0919449,5.033684,-0.72803724,-2.2323017,0.21571256,4.894947,4.5458508,1.8680314,1.344686,-4.3259735,-5.962556,-5.0809712,3.9505422,-0.07099811,-4.791763,1.2695558,-9.699265,0.43858662,-0.67811686,0.813434,5.140378,0.0796845,-1.3459332,0.762856,1.7393769,1.0865709,-3.6764026,-1.6422094,-2.0080566,2.4442632,-0.055532265
Quin_gut_liver_cirrhosis,10.884046,7.591713,-0.5316777,0.54941064,-8.044976,8.578666,-0.07364277,-5.0947123,-2.1954873,-3.630989,0.5497464,2.2212012,-3.7386997,5.396687,-8.89698,-1.5128618,-4.409967,-7.9837465,4.2089067,0.1957706,-5.0705,-9.8404,4.434468,-4.9589944,-2.6241555,3.9626324,0.98086184,5.13389,2.3540125,0.47339216,1.4968023,1.7798339,-0.12514973,5.9074106,1.4996033,-6.1096277,-3.971256,-1.3653269,1.6691324,2.9962711,2.4684877,1.9153757,3.2755535,-2.916576,-3.4200149,-0.45507824,-0.41344,1.6015809,2.8200927,-1.7005179
Quin_gut_liver_cirrhosis,18.175802,-0.6581635,-0.07603262,1.1591678,-4.83313,5.963643,-1.7136586,-4.6378126,7.9473014,-9.713606,3.351635,1.3452877,-9.657205,-4.4179564,-0.046691168,-8.419755,3.4744153,0.33074415,0.25929287,-3.290955,2.9670796,0.38565248,2.9212503,-1.4238521,-4.2634335,-2.527332,-5.4444375,5.1377983,0.9369939,-2.4363132,2.1073186,-7.810857,-2.6590543,-2.3029208,-3.3818913,-1.0692177,-0.84572315,-3.4732988,0.6128541,2.070452,-2.9313276,0.05671916,1.0662953,5.0172067,1.6524646,0.14474599,1.7625514,-2.1076803,-1.2047143,-3.3238337
Quin_gut_liver_cirrhosis,13.231689,1.5219096,0.8055527,-2.1698534,-9.6828375,-2.8704169,4.069473,8.509298,1.7792593,-1.3337035,-2.0334942,-3.2207565,3.7643843,5.1113367,-3.3262882,-8.323195,-2.231452,2.5572224,-0.23309886,0.1597953,3.6259153,-0.19062626,-1.226584,2.6151214,-0.16409789,-1.2100711,-1.5235157,-0.012156615,-3.0713508,1.2286973,0.18862861,-0.7383484,0.85966736,5.2382607,3.3972673,2.53491,-3.6736722,-4.143252,1.4342527,-4.6952105,-5.5539794,-0.22202884,0.5803305,1.934715,1.9890659,-4.3553524,4.131861,2.5335183,-0.22475067,4.395037
Quin_gut_liver_cirrhosis,10.513742,0.92435914,3.0655713,4.606892,-9.136688,3.959701,-6.6963716,0.9102508,1.4318705,-6.1332912,2.2507687,5.9154696,-3.9090457,9.638164,-0.69039416,-2.1929243,-0.91082203,-6.115299,2.2022386,1.0469494,2.3195345,-7.3994966,1.0144713,1.4690316,-0.28506112,-2.089697,2.645007,3.379909,4.039059,0.35102272,3.3307438,2.464383,0.8320931,-1.7342421,-3.3213623,1.4772644,-2.7438393,2.7112288,-1.6209437,-2.1430192,0.7289034,-0.62309533,-4.112807,0.96458757,0.2922289,1.1966581,-0.5425472,-0.7184252,-0.8459639,0.8656152
Quin_gut_liver_cirrhosis,-7.043955,-4.986535,6.298698,13.497499,-3.6849933,5.717811,-0.4350457,-3.579918,-13.627864,7.0689387,-0.6291044,3.6464531,0.37407738,-4.696128,-5.2787,-0.082765125,2.5560682,1.5051525,-2.6886714,-1.4952141,-2.4185448,0.582949,-0.7914892,-1.4663893,-2.5565474,-2.572642,-1.2389048,-1.7781693,-4.322593,1.7488893,2.7766342,-1.9982326,2.162938,0.18168814,-0.4891858,-5.2052355,1.5088093,-7.6787457,-7.607068,0.21513394,5.488777,1.7911875,4.2413683,-0.17244197,-0.46336743,0.26854894,-5.0742793,1.6467531,-2.3634348,-1.2831442
Quin_gut_liver_cirrhosis,12.42842,1.1287736,-0.77356195,-0.5682638,-3.790889,-1.6734576,3.2127616,-0.14641331,3.0085948,-4.8899455,-0.49687952,8.314477,2.5973728,7.1331706,3.8860514,-6.5981984,4.1963844,-3.8959596,1.6024041,-1.220982,2.7783885,-0.60183007,2.819056,0.88365835,5.3688817,3.5535886,2.736997,0.378883,-3.0378249,-4.250917,1.5539149,0.6622578,1.0126488,-3.4050865,2.8574872,-3.6411164,0.38669294,1.5569973,-1.0405557,-1.6133943,5.0757957,-1.0275137,0.20047776,3.3559136,0.6548147,0.32313094,1.5650489,2.4054463,-0.767693,1.6787474
Quin_gut_liver_cirrhosis,11.392576,3.1621344,1.7608681,-1.0940278,-9.983273,1.7043533,-1.6976058,3.6673863,3.1203125,2.3924952,-1.9748064,-1.9662887,-0.7100614,7.7447224,0.011416433,-7.301416,-1.7268951,-8.286706,1.9900724,2.4456155,-0.5707075,-2.6479337,2.5289903,3.0734856,-0.12393358,1.4111118,-0.4137044,-0.638017,6.1770253,3.0887067,0.53853935,-2.3817158,-2.366308,0.25879458,2.3219864,-3.6467752,-2.625201,1.066927,1.889268,-2.9383264,4.6919174,1.9360539,2.4575992,2.0334773,-3.086264,-0.6635314,-0.5687866,-1.3184909,2.5688398,0.8385085
Quin_gut_liver_cirrhosis,13.833273,-2.415047,2.962533,-0.24799724,-7.288609,4.4361334,0.4673929,0.77073175,-0.26816565,-6.8567653,-2.5807369,0.80963147,3.201844,3.4171443,-6.14639,-8.086879,1.7190226,-2.5137966,2.2635062,5.894632,0.16220222,-0.010513998,5.951193,2.6035595,2.03783,-2.9205418,-5.941127,5.031825,1.4646837,2.9413264,1.8968581,-0.43884444,9.7575035,1.457758,0.38234,3.9277194,1.9964331,-0.6176278,2.6632164,-2.3172004,-5.471271,-2.6865594,1.1437883,4.868509,-5.849177,8.083098,5.883953,0.29559958,-4.524957,-4.348057
Quin_gut_liver_cirrhosis,17.302523,3.3952482,0.7056229,1.3390553,-4.598378,2.7709203,0.07313832,7.093977,0.25008655,-4.1133323,4.2642174,-9.529138,3.1984987,0.95953745,-3.1641405,-5.6621943,-3.6889455,-1.8251411,-1.3142703,1.6719174,4.295053,-4.1225576,0.40600127,3.2578418,-2.3394556,2.1988254,-3.322786,2.833151,5.6670976,1.2139976,-0.071230076,-1.7453562,0.60789347,-4.3044996,-1.9479015,-2.5209582,-3.3533154,1.9183532,1.1134609,2.5916083,3.4893425,0.8386806,-2.7135208,-3.0071008,2.9532473,-0.25545743,-1.975519,3.740221,2.334646,-5.7087207
Quin_gut_liver_cirrhosis,7.7007914,-2.7166977,2.4020102,-1.8161492,-7.0386643,-0.62051934,-2.1278496,0.93795747,-0.6347469,3.1187992,-5.9170365,2.6379073,-1.3611783,2.4538302,1.4030896,-2.8120697,5.328162,-4.8056035,-0.8676823,3.165446,0.3857969,-0.33799118,-0.62533396,-1.0671479,-4.576565,3.1225336,-2.3455656,-0.098826095,1.4954617,-2.6437917,-1.3904878,-0.15910755,-1.9089078,-6.3070445,4.8484583,0.3545475,-2.6760263,-1.1646837,-1.6096687,-3.7411735,-4.1622496,0.2904479,1.3835977,0.53894156,-0.9260185,-2.622524,1.3765409,0.7598144,-0.33038574,2.1323354
Quin_gut_liver_cirrhosis,9.053207,1.2512139,3.3260098,2.2801518,-9.207193,0.22286826,1.9929382,4.5198917,-0.54660535,-3.5868113,-2.6182365,3.4722457,-0.747311,1.6261683,4.243306,-9.317064,1.7545291,2.4395761,-1.9176495,-0.048681393,1.355689,2.7754457,2.9960396,0.38147694,-0.7211618,0.75612783,1.2779427,0.569728,-2.2277596,-3.4564724,-3.433557,-0.37691224,-0.9303975,-1.6861768,-1.8659616,0.094262615,-4.0957127,-5.5681577,-5.862357,-1.8129231,-1.25045,-2.3914502,-3.7821233,0.3690613,4.919152,-7.431091,2.7915554,-0.42562485,-3.8017416,-1.1200297
Quin_gut_liver_cirrhosis,3.922342,4.1969295,2.202859,5.4579787,1.7754968,8.694862,-0.4932859,-10.54446,-6.9304237,4.316483,1.0750041,2.9422624,-1.8680652,-6.068451,-0.95516974,-7.9559045,3.4881392,-0.8653487,-0.087968156,4.625168,-0.32437882,-2.7998972,-2.3657942,-2.6459892,-2.3376389,-1.4545738,-4.6268535,3.7752883,-2.8677363,-1.33817,5.1241436,3.7571669,8.612342,4.3908463,-0.49720684,-3.6257064,1.2744709,-1.7136797,0.6069728,-1.8949904,-4.6843634,-3.653056,1.6564702,-4.336492,1.8298192,2.3017066,-1.7873671,1.0121465,8.2780695,0.21155556
Quin_gut_liver_cirrhosis,13.611478,5.8363605,-2.2015119,-5.191581,-2.4088738,1.6532019,2.078026,4.7010283,2.2002907,-3.26871,3.9064543,-3.2828705,7.1252856,-9.618119,-0.22578217,-8.15892,-2.131458,-5.417041,-2.133855,-2.1926699,-0.6811034,2.8518794,-2.1485054,-1.0166987,-3.2764633,-0.5499758,-4.9455643,-1.4967309,-3.9198942,3.9856436,-2.980606,-2.895498,1.8073305,0.3070633,3.8077955,3.9365354,-0.94680893,-1.2003866,2.0520213,-3.5571604,-0.9466918,0.89529204,-1.2339331,-0.4163008,2.0265987,0.7017377,0.71129113,-2.0502295,1.9236746,-3.3870857
Quin_gut_liver_cirrhosis,19.343088,3.6698418,-0.41601616,-4.0526166,-2.5837839,-6.708815,-1.826911,11.642434,-0.23032719,-1.3265938,3.1240587,-4.368103,0.5074033,-5.2068543,-2.3260932,0.13616876,-3.380815,-5.7095685,3.2266483,0.092816055,-0.38468382,-2.619049,2.147637,4.147108,-0.39282143,-3.617601,3.749857,1.4030023,-0.8285191,2.87453,2.3443635,-1.1693213,2.0435202,6.5099063,0.7312373,-0.93212265,-0.6912138,-2.9566858,-1.5810109,1.8909787,2.705303,2.192496,-2.3686717,2.561477,0.18819092,2.0700185,-0.67602473,0.3483417,-1.0342952,3.9534545
Quin_gut_liver_cirrhosis,10.542613,-3.3843465,1.5665926,0.7206708,-1.8915125,2.336637,-7.6755047,2.2928705,-0.49918774,-3.7625866,4.875147,-1.7332324,0.739823,4.533925,-6.756876,-6.910101,1.3197212,-5.3458004,0.75787044,-0.9097893,-0.5927813,2.9161787,7.1298795,0.13373628,0.9780692,-3.0442157,-8.520857,1.6087217,-2.6132696,2.1359885,1.101735,0.11901457,6.5452375,-8.888061,1.474981,1.1020229,-2.110526,-5.569985,-3.5661707,0.16664937,-3.4615371,0.5294415,1.2482126,-6.7932568,4.2141314,4.045377,-3.9082408,2.8011408,0.6646167,-3.3204799
Quin_gut_liver_cirrhosis,15.287756,2.6311357,4.1108017,0.64176536,-3.9658704,-4.5646696,-2.911932,11.826719,1.4050784,-3.1047258,-0.043577366,1.0005692,-5.2557645,-4.4181185,0.94246787,-0.3744561,-3.6554725,-4.6524386,-2.7079957,2.3846233,-0.6116916,-1.5543557,1.1194417,1.6756732,-6.1319284,1.0042654,1.4182414,2.5150504,2.710896,-2.5782065,1.6598016,-0.44541574,0.5820159,-2.2224898,0.9752557,1.0942254,0.40932003,2.042854,5.6087275,2.0841038,-2.6562157,-3.7155287,4.267922,4.6761622,-1.4392468,1.394526,2.9430299,-3.4249341,3.7576518,3.4072242
Quin_gut_liver_cirrhosis,9.922745,-1.8882898,0.33332428,-1.7489799,-6.9709125,-2.6126578,-8.298219,3.0341597,-0.88668126,7.1351504,-3.4785063,-1.9632101,0.62646127,3.7998633,-1.6035168,-5.103353,-1.8306718,0.79893816,0.51979566,-0.94885314,0.11902018,1.2828783,0.23859072,-1.1784787,-1.8335389,-4.928081,-0.39758548,0.0837043,0.76789165,2.051572,1.4106773,-4.2884665,-5.6719184,-5.975067,4.4325857,3.957261,-3.443253,-4.3617435,0.46526253,-5.2727356,0.22545594,1.7287846,1.0555707,-0.511869,2.2942183,0.8274098,0.80568576,2.0663936,0.45550656,2.51697
Quin_gut_liver_cirrhosis,15.497173,0.30484882,2.263473,-0.62154484,-2.8061128,-2.9898636,-12.973058,6.497987,-0.48424098,3.3437161,-0.71120745,-3.3798802,-5.233147,0.23023616,-5.1410728,-7.1400895,-3.9562933,-5.595416,0.4037336,-1.0873611,4.691853,2.4972782,-0.5471219,5.182903,-2.359486,-0.8323,-4.8235536,1.6057965,1.2723894,-0.0943188,0.040532753,0.8877368,1.036289,2.1881018,-2.7109044,-1.0371907,0.8940427,1.5203575,1.1897986,-3.0735428,0.8210144,-0.38292146,-0.2914132,-1.0116606,-1.8566327,-0.63479495,-0.060399983,-0.8972927,1.5492522,2.0910184
Quin_gut_liver_cirrhosis,13.520435,3.2386892,-0.5669617,-0.57424515,-5.09052,4.8477416,0.80482846,-2.742966,7.5822725,-8.880688,6.591948,3.2297764,-5.960476,2.9792697,-4.6983633,-0.14468917,2.3266242,-3.2595377,-5.7183185,-3.0319767,2.3122036,3.2941446,2.842104,-0.5984043,0.80428916,-3.2714827,-5.048118,0.021221275,1.7562722,0.8650825,1.0819288,1.9352163,2.3865523,1.6849935,-1.7561761,-3.828742,0.8490248,-1.0641131,1.230772,3.881971,-0.9239456,0.3589429,-0.44579387,-2.4154708,-2.1711657,2.3626432,-0.43329433,0.35848853,4.6906223,-2.6065848
Quin_gut_liver_cirrhosis,8.6485,5.49558,-1.025552,0.5243024,-4.2765703,8.338861,0.29532138,-5.4053416,2.738385,-0.9447924,-0.19024739,-1.208885,-0.022105146,2.7899811,-1.9954123,-3.4797304,-7.322106,-5.463072,4.8350124,0.5100386,-3.7883968,-2.0749958,2.1921842,0.16167985,1.3045157,-4.089106,-5.2971363,2.6006393,1.4747971,1.3609351,-0.29908603,4.294737,1.9878544,-3.5421104,4.3822684,-3.7777271,-0.68062776,-1.2230247,0.57717144,3.368421,-1.3085413,-0.30188876,1.4579436,-1.2982997,0.1293601,-2.357523,-3.6460795,3.230673,2.282099,1.5594457
Quin_gut_liver_cirrhosis,9.095011,-2.146626,4.560295,4.83971,-8.685782,7.409913,-1.1332695,-3.058234,-9.833784,-2.0321944,-1.9075732,-0.9739412,1.9676111,-3.814686,-8.018341,-3.199174,-0.67001796,-2.4429624,1.1797646,2.265179,0.7195182,-3.4666455,4.2341123,-0.3051991,2.2727194,0.32739076,-5.7643123,7.822893,1.0428803,0.66186297,0.7295168,3.303351,8.517027,2.4583151,1.2766378,-7.589984,-0.24756666,0.22366221,-1.2045276,2.043573,2.5500002,-0.17676991,-0.044610627,0.8718925,-7.2134295,-0.38464004,-0.2527263,1.7272524,-3.701197,0.24118617
